p_val,auc,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.6191067883251518,0.41411295931423564,0.626,0.39,0,Tcm,LTB
0,0.6161453453734932,0.9624010125303915,0.348,0.126,0,Tcm,PASK
0,0.6158432407425382,0.45725488735653075,0.693,0.516,0,Tcm,ERP29
0,0.614723025542223,0.5318892024950743,0.559,0.368,0,Tcm,C6orf48
0,0.614134700786103,0.33638867800766725,0.916,0.835,0,Tcm,NPM1
0,0.6126609129566196,0.45828627907361463,0.69,0.553,0,Tcm,EIF3F
0,0.6125901539180358,0.5858922807470637,0.737,0.597,0,Tcm,RPS17
0,0.6064884252110805,0.4422734708041691,0.65,0.468,0,Tcm,CNOT6L
0,0.6062016981642439,0.5866327384203651,0.763,0.651,0,Tcm,TXNIP
0,0.6034934434732663,0.33143884645731925,0.818,0.667,0,Tcm,PPP2R5C
0,0.6013842995014352,0.38952579706148205,0.769,0.658,0,Tcm,SLC25A6
0,0.5989361731325572,0.3698224438913431,0.718,0.561,0,Tcm,IKZF1
0,0.5985430632313989,0.32957844461837604,0.796,0.699,0,Tcm,EIF3K
0,0.597268613708574,0.3536805767119793,0.73,0.602,0,Tcm,COMMD6
0,0.5953593335556921,0.4398955484423057,0.664,0.539,0,Tcm,SMCHD1
0,0.5950550339224782,0.4669613227019853,0.596,0.438,0,Tcm,GYPC
0,0.5940066984346902,-0.4540231344451311,0.467,0.241,0,Tcm,CCR7
0,0.5918129674075397,0.4042334413885955,0.559,0.394,0,Tcm,EVI2B
0,0.5886827577678254,0.4384836946946431,0.507,0.346,0,Tcm,OCIAD2
0,0.5866957290272367,0.4890646984077712,0.361,0.191,0,Tcm,RIPOR2
0,0.5866904537426714,0.3767746702503125,0.524,0.358,0,Tcm,PIK3IP1
0,0.5866738504868872,0.44336346346646116,0.504,0.343,0,Tcm,GPR171
0,0.5859868511755628,0.41166754947895656,0.471,0.318,0,Tcm,SNHG7
0,0.5844573451657517,0.42560423912007816,0.34,0.169,0,Tcm,SORL1
0,0.5841408880531289,0.5198559877039716,0.273,0.105,0,Tcm,LEF1
0,0.581656198649486,0.4381234088729903,0.325,0.163,0,Tcm,GIMAP2
0,0.581333796466329,0.3274437148408016,0.433,0.264,0,Tcm,TRAT1
0,0.5750568535303868,0.49165754935369027,0.236,0.092,0,Tcm,S1PR1
0,0.5750549957776697,0.5020802904734198,0.246,0.099,0,Tcm,ANK3
0,0.5724609568758314,0.43141044889227564,0.275,0.135,0,Tcm,KLF3
0,0.5665945647220526,0.46519872932416145,0.213,0.082,0,Tcm,CMTM8
0,0.5663345275201709,0.38445708586057525,0.289,0.157,0,Tcm,CCR4
0,0.5647083908759036,0.43522389264773814,0.23,0.104,0,Tcm,AP3M2
0,0.5642842537550535,0.45470550450984026,0.239,0.116,0,Tcm,SC5D
0,0.5619409289905102,0.3301314436580178,0.213,0.089,0,Tcm,MAL
0,0.5610297006281953,0.3453279575673134,0.201,0.077,0,Tcm,PLAC8
0,0.5600211375444538,0.3692217850324231,0.203,0.083,0,Tcm,ICAM2
0,0.5484588601116409,0.3677575721308764,0.164,0.068,0,Tcm,FXYD7
0,0.5481222162050119,0.3018330665378845,0.17,0.074,0,Tcm,BEX2
0,0.5459522424181044,0.3273685976243411,0.146,0.055,0,Tcm,MYC
0,0.5449454064290664,0.2949915960892119,0.117,0.027,0,Tcm,LINC02273
0,0.5425237963054179,0.2596298421455169,0.138,0.053,0,Tcm,GIMAP5
0,0.536341583309503,0.2598025863209469,0.103,0.03,0,Tcm,FBLN7
0,0.4472151790061419,-0.3476133392432921,0.007,0.112,0,Tcm,TSPAN33
0,0.4448018817694928,-0.5380789402006679,0.006,0.116,0,Tcm,ALDH2
0,0.444267045104921,-0.38006968094498983,0.007,0.119,0,Tcm,ICAM1
0,0.4440776163837918,-0.5267338649970744,0.004,0.116,0,Tcm,CD86
0,0.44407253800268576,-0.4461138475753628,0.005,0.117,0,Tcm,PTGIR
0,0.4437314297290623,-0.4784180205277929,0.008,0.121,0,Tcm,CD40
0,0.4436263589535095,-0.38810041027251074,0.002,0.115,0,Tcm,RAB32
0,0.4435512457824477,-0.5893915473982659,0.006,0.119,0,Tcm,LAD1
0,0.44122776715845247,-0.3696970458624143,0.017,0.136,0,Tcm,PDE4A
0,0.4409688341346127,-0.6148222896030905,0.016,0.134,0,Tcm,GSN
0,0.44069389668239733,-0.5740061992520515,0.017,0.135,0,Tcm,EGLN3
0,0.4402001966067425,-0.535255550152526,0.011,0.131,0,Tcm,MGLL
0,0.43995721040654284,-0.7591403121270082,0.008,0.127,0,Tcm,LAMP3
0,0.43988534404784063,-0.39407747915493524,0.025,0.145,0,Tcm,CCDC50
0,0.4398563691277678,-0.48279698425514705,0.007,0.128,0,Tcm,NR4A3
0,0.4397708548980479,-0.4546972943546203,0.002,0.123,0,Tcm,TNFRSF9
0,0.4396874105112072,-0.5836331333241592,0.026,0.146,0,Tcm,IKZF2
0,0.439195062837636,-1.4400988034473534,0.019,0.14,0,Tcm,MMP9
0,0.4391541074417959,-0.9565357690791407,0.013,0.134,0,Tcm,RAMP1
0,0.4376950059396059,-0.4144804530407169,0.002,0.127,0,Tcm,IL13RA1
0,0.43731637839260973,-0.6891569554808149,0.005,0.13,0,Tcm,TNFAIP2
0,0.4372251235891662,-0.42754431245688657,0.025,0.151,0,Tcm,MAFF
0,0.43675460392088106,-0.6604005689700805,0.02,0.147,0,Tcm,ATF5
0,0.43643673156464513,-0.6331473687649058,0.006,0.133,0,Tcm,EPB41L3
0,0.4360462455591848,-0.8926550836664054,0.017,0.143,0,Tcm,GPR157
0,0.4360067064543168,-2.12169186243714,0.042,0.165,0,Tcm,IDO1
0,0.4359756535743338,-0.3592974921377888,0.007,0.135,0,Tcm,CTTNBP2NL
0,0.4359729296558679,-0.3757703045828636,0.007,0.135,0,Tcm,NECTIN2
0,0.43594681114515244,-0.4579573742476791,0.005,0.133,0,Tcm,FAM49A
0,0.43524042207988817,-1.3773894560005966,0.014,0.143,0,Tcm,GZMB
0,0.43519919201419605,-0.3556494278934367,0.042,0.174,0,Tcm,SSH1
0,0.4349455675285642,-0.3868509510494659,0.039,0.17,0,Tcm,SPATS2L
0,0.4344187999782252,-1.2139996870600922,0.019,0.149,0,Tcm,NKG7
0,0.43410401235557056,-0.38701517850266104,0.051,0.184,0,Tcm,ADAM8
0,0.4337088255418609,-1.878648883727177,0.02,0.151,0,Tcm,LYZ
0,0.4337025070879053,-0.4417802448596711,0.038,0.172,0,Tcm,PTPN12
0,0.433321723029087,-0.5349181640507535,0.005,0.138,0,Tcm,SPI1
0,0.4324942584980547,-0.4313262715154129,0.058,0.196,0,Tcm,BHLHE40
0,0.432092675987676,-0.36674366206472364,0.054,0.192,0,Tcm,BCL3
0,0.43177271179402543,-0.4594198190127994,0.03,0.167,0,Tcm,GLA
0,0.43161139366009815,-0.4984055844774354,0.006,0.143,0,Tcm,RAB13
0,0.43156924846463207,-0.7462230267556336,0.035,0.171,0,Tcm,SLC44A1
0,0.4313809173755522,-0.37505038940845015,0.056,0.196,0,Tcm,NFKB2
0,0.430799540536042,-0.4296199993295,0.019,0.159,0,Tcm,NFIL3
0,0.4307447272737396,-0.4824364207830837,0.046,0.185,0,Tcm,CCDC88A
0,0.43035951602916517,-0.40173577157483464,0.027,0.167,0,Tcm,B4GALT5
0,0.43009438787787146,-0.764365048086001,0.005,0.144,0,Tcm,NRP2
0,0.43005343117283285,-0.47836037078010424,0.023,0.164,0,Tcm,SWAP70
0,0.4293304823171757,-0.8429351234025471,0.035,0.174,0,Tcm,DUSP5
0,0.4290917222098377,-1.1279418559118974,0.027,0.166,0,Tcm,BCL2A1
0,0.4286264825392325,-0.47668720362950245,0.051,0.195,0,Tcm,CCNG2
0,0.42774196968216377,-1.0415784776911754,0.06,0.203,0,Tcm,FABP5
0,0.4276628275835393,-0.8277486194377599,0.071,0.212,0,Tcm,ATP13A3
0,0.4273197282807882,-0.5016337414984408,0.058,0.205,0,Tcm,ACSL4
0,0.42726818801481603,-0.6084489946742478,0.059,0.204,0,Tcm,YBX3
0,0.4270725301270711,-0.7587977704351208,0.073,0.216,0,Tcm,MIR4435-2HG
0,0.42705136955119666,-0.4073507463228909,0.078,0.226,0,Tcm,SQOR
0,0.4268414592045518,-0.7622492598646694,0.041,0.186,0,Tcm,MXD1
0,0.4268286068025622,-0.9455013022529783,0.044,0.186,0,Tcm,DAPP1
0,0.4265285887722276,-1.4791540107287866,0.024,0.17,0,Tcm,HLA-DRB5
0,0.42624922989472963,-0.7013266156235127,0.009,0.156,0,Tcm,VEGFA
0,0.42551391775365444,-0.7420065942784582,0.026,0.173,0,Tcm,CXCL16
0,0.4253886347856439,-0.6402317722846138,0.05,0.2,0,Tcm,CD9
0,0.425246940490354,-0.5314890241065795,0.1,0.247,0,Tcm,TRAF1
0,0.42491388300218386,-0.7432119602172098,0.01,0.159,0,Tcm,CSF2RA
0,0.424819038638205,-0.6481962371174097,0.085,0.232,0,Tcm,APOBEC3G
0,0.42383968351187506,-0.9375310759238449,0.089,0.237,0,Tcm,GADD45A
0,0.42362574790342344,-0.5800068325877417,0.014,0.167,0,Tcm,ENTPD1
0,0.42362141026684685,-0.7760527891033069,0.05,0.201,0,Tcm,ETS2
0,0.42354847507846305,-0.6336022581927552,0.004,0.157,0,Tcm,LYN
0,0.42322109951192227,-0.4971615133283368,0.061,0.217,0,Tcm,AHR
0,0.4224196814856861,-0.6025511390320429,0.127,0.278,0,Tcm,BID
0,0.4219831035748649,-0.6552924735911408,0.045,0.201,0,Tcm,GK
0,0.4219522376484323,-0.4800348460844771,0.058,0.215,0,Tcm,ACOT9
0,0.4216162614330547,-1.0506153456927183,0.01,0.166,0,Tcm,IL4I1
0,0.4214900311289863,-0.5092385838755449,0.084,0.241,0,Tcm,USP12
0,0.421462365931125,-1.230502335254142,0.008,0.164,0,Tcm,SLC7A11
0,0.4213995463961194,-0.3961889641889578,0.111,0.273,0,Tcm,SPPL2A
0,0.42098140173879045,-0.576641764459644,0.086,0.245,0,Tcm,CAPG
0,0.4208689112114768,-0.5720800264096484,0.044,0.202,0,Tcm,GRINA
0,0.4207764762964764,-0.537894975143142,0.033,0.191,0,Tcm,ST8SIA4
0,0.42053472833624844,-0.5031217529689807,0.095,0.257,0,Tcm,SLC16A3
0,0.4203677028822403,-0.49539496478845374,0.096,0.256,0,Tcm,BACH1
0,0.4201786931046414,-0.47111765384086546,0.116,0.277,0,Tcm,BTG3
0,0.4200610739229981,-1.673271498968677,0.024,0.182,0,Tcm,HMOX1
0,0.42001202008687805,-0.7628837452447778,0.015,0.175,0,Tcm,CEBPD
0,0.41929901983086637,-0.5120387526938547,0.141,0.305,0,Tcm,APLP2
0,0.41919902953113725,-1.806918038169223,0.023,0.183,0,Tcm,CST3
0,0.41905785289294695,-0.5003541069202251,0.067,0.23,0,Tcm,RELB
0,0.41902522792736663,-1.1666787791559277,0.128,0.291,0,Tcm,HSPA1A
0,0.4186969725794123,-0.9381960678184177,0.043,0.203,0,Tcm,PMAIP1
0,0.41845639766106907,-0.6647731780784942,0.029,0.191,0,Tcm,MTSS1
0,0.4177846494652849,-0.5183389471678619,0.096,0.262,0,Tcm,EFHD2
0,0.4177789570700673,-1.5453325188434857,0.026,0.188,0,Tcm,CD83
0,0.41767092986238924,-0.46206478221575537,0.121,0.289,0,Tcm,LACTB
0,0.41731265904336873,-0.6452505924695858,0.023,0.188,0,Tcm,DSE
0,0.4170066027275644,-0.5335025023508322,0.11,0.275,0,Tcm,ARL8B
0,0.4161386281900326,-1.0094043272671755,0.008,0.176,0,Tcm,KYNU
0,0.4154742976512916,-3.9714242940305633,0.152,0.298,0,Tcm,CXCL8
0,0.41505054543480996,-0.6603097445989283,0.109,0.276,0,Tcm,IER5
0,0.4150077830831559,-0.49025449954810646,0.098,0.27,0,Tcm,ZNRF1
0,0.41409798672219544,-0.47467745341192147,0.204,0.374,0,Tcm,RAB10
0,0.41371276055275774,-0.5423379877131593,0.188,0.354,0,Tcm,PTPN1
0,0.4136606133423461,-0.5257314131078572,0.071,0.246,0,Tcm,RHOC
0,0.41333994087228965,-0.6414100753881595,0.038,0.212,0,Tcm,CTSH
0,0.4133184993424103,-0.4473481781627463,0.205,0.378,0,Tcm,ARPP19
0,0.4131423760059628,-2.2714172982196317,0.087,0.255,0,Tcm,HPGD
0,0.41299595183821614,-0.5184954918740645,0.191,0.364,0,Tcm,SPAG9
0,0.4127979868808179,-1.060749676205293,0.169,0.324,0,Tcm,MAP4K4
0,0.41231530109241366,-0.6214611047010075,0.081,0.254,0,Tcm,MYO1G
0,0.41208600177734805,-0.6823158761983851,0.018,0.193,0,Tcm,HLA-DMA
0,0.4111247777414892,-1.7924345096769894,0.017,0.193,0,Tcm,FCER1G
0,0.41093091528861114,-0.7353439023884542,0.043,0.22,0,Tcm,OGFRL1
0,0.41016406743513434,-2.038508019596232,0.017,0.195,0,Tcm,MARCKS
0,0.41007793657290575,-1.950986031844467,0.053,0.226,0,Tcm,IER3
0,0.40997164588616075,-0.5330772908722916,0.14,0.32,0,Tcm,TNIP1
0,0.40995950202241666,-0.6468582757892346,0.219,0.395,0,Tcm,PPP1R15A
0,0.40948473845616984,-0.5267540768333934,0.072,0.256,0,Tcm,CTNNA1
0,0.4092508328569889,-0.6512737955846798,0.201,0.369,0,Tcm,PIM3
0,0.4090670373553036,-0.703054792646324,0.097,0.275,0,Tcm,LYST
0,0.40885239661252254,-0.5138694971949583,0.232,0.412,0,Tcm,YWHAH
0,0.40849178258996927,-1.7686565426537415,0.312,0.461,0,Tcm,MT2A
0,0.4080791873633782,-1.1220813467542414,0.075,0.253,0,Tcm,CDKN1A
0,0.4079289023691604,-0.8001159199970149,0.007,0.191,0,Tcm,IL1R1
0,0.40728191478337417,-0.5745475459296195,0.201,0.38,0,Tcm,RNF145
0,0.40649057103984254,-0.6335372226855249,0.26,0.431,0,Tcm,TPM4
0,0.4061142982173262,-0.528683223372525,0.272,0.447,0,Tcm,YWHAE
0,0.4053858860761946,-0.8019853092801414,0.078,0.264,0,Tcm,NINJ1
0,0.404715379786138,-0.8798467399061971,0.118,0.3,0,Tcm,ITM2C
0,0.40441472417611823,-0.5994743906550066,0.077,0.269,0,Tcm,SLC6A6
0,0.4037198589381733,-1.727900336810105,0.016,0.206,0,Tcm,BASP1
0,0.4031451825767504,-0.5082034555651473,0.26,0.452,0,Tcm,PRKAR1A
0,0.40265759855295813,-0.6703831053343072,0.255,0.436,0,Tcm,RBPJ
0,0.40178506067302283,-2.7379109774005204,0.063,0.249,0,Tcm,C15orf48
0,0.40177498324824185,-0.8801181716929265,0.098,0.289,0,Tcm,CXCR6
0,0.4009712678404216,-0.5130681008392657,0.297,0.48,0,Tcm,MOB1A
0,0.400811085305301,-1.9733908895527352,0.266,0.424,0,Tcm,TIMP1
0,0.4006596558097264,-0.5049238837040122,0.351,0.528,0,Tcm,CAP1
0,0.4003241226271321,-0.6387494873343682,0.538,0.659,0,Tcm,PGK1
0,0.4000230643076439,-1.1644085859355753,0.025,0.223,0,Tcm,IL2RA
0,0.39932255040171233,-0.6095412677692329,0.327,0.504,0,Tcm,CALR
0,0.39761624943660673,-0.9274855614966458,0.14,0.328,0,Tcm,NFKB1
0,0.3975264808353368,-0.522172000065585,0.22,0.426,0,Tcm,ACTN4
0,0.3974168249846849,-0.5375627957284586,0.737,0.796,0,Tcm,PFN1
0,0.39630273814269845,-0.6056524158835956,0.665,0.736,0,Tcm,GPX4
0,0.396059946227561,-0.6203106953994408,0.364,0.535,0,Tcm,DNAJA1
0,0.39578554188098797,-1.1380847802467253,0.342,0.495,0,Tcm,NFKBIA
0,0.3956209630571966,-0.6586264712444304,0.184,0.384,0,Tcm,ZFAND5
0,0.39524467766637433,-1.0442920430921048,0.161,0.355,0,Tcm,TXNRD1
0,0.394619029492982,-2.535467935707149,0.036,0.241,0,Tcm,HLA-DQA1
0,0.39407391143049786,-0.6050658975142711,0.524,0.667,0,Tcm,RPS27L
0,0.3930348162659495,-0.49929511383459824,0.51,0.662,0,Tcm,TMEM50A
0,0.39242730939477677,-0.5497083296009275,0.612,0.715,0,Tcm,ATP6V0E1
0,0.3923128194594649,-0.6536920923329219,0.283,0.473,0,Tcm,NFE2L2
0,0.3920089927087607,-0.6114009593111676,0.519,0.642,0,Tcm,ARL6IP5
0,0.39181604931325226,-1.4104864110998656,0.422,0.561,0,Tcm,BIRC3
0,0.3912681806246522,-0.6419074116502754,0.487,0.625,0,Tcm,GNG5
0,0.3912552211302226,-0.5289227909481014,0.452,0.624,0,Tcm,MAP1LC3B
0,0.391153005978508,-1.1813497501841992,0.107,0.313,0,Tcm,CTSZ
0,0.3911392740569445,-0.514288150248859,0.579,0.698,0,Tcm,CDC42
0,0.3903993797210069,-0.6520518657313817,0.205,0.411,0,Tcm,OSTF1
0,0.39027000864966,-0.8119616555369497,0.127,0.339,0,Tcm,ATOX1
0,0.3901981522408666,-0.757262944785665,0.23,0.428,0,Tcm,CMTM6
0,0.38997723729504036,-0.8523711834757226,0.285,0.476,0,Tcm,RGS1
0,0.3899303436364983,-0.5797905962972576,0.38,0.554,0,Tcm,ACTR3
0,0.3898836340512699,-0.732300218298022,0.313,0.49,0,Tcm,LSP1
0,0.38896298521999745,-0.7262001532676833,0.202,0.41,0,Tcm,FLNA
0,0.38869474091435763,-1.0856877890052001,0.523,0.638,0,Tcm,CSTB
0,0.38764838572026933,-0.7403480725645628,0.531,0.65,0,Tcm,SAMSN1
0,0.38698996097610666,-0.9764799258756365,0.347,0.513,0,Tcm,TALDO1
0,0.3861419354821276,-0.6241189921969659,0.425,0.591,0,Tcm,DBI
0,0.3860153553602115,-0.9701502216415017,0.115,0.334,0,Tcm,CARD16
0,0.3847890843433679,-0.5672140066028502,0.903,0.895,0,Tcm,S100A10
0,0.3844572967777739,-0.9217710939924575,0.085,0.311,0,Tcm,METRNL
0,0.38427773522414144,-3.899854223469623,0.162,0.364,0,Tcm,HLA-DRA
0,0.3841150364094422,-0.749882195370525,0.669,0.753,0,Tcm,H2AFZ
0,0.3833156101978528,-0.6893749234581796,0.558,0.692,0,Tcm,UBB
0,0.3831034912332843,-0.5373724089997349,0.969,0.961,0,Tcm,GAPDH
0,0.38292193707948596,-0.6833547465692144,0.168,0.397,0,Tcm,TANK
0,0.38246218033233326,-0.7858281911959535,0.312,0.506,0,Tcm,ATP1B3
0,0.3823726926850684,-0.3711581763037146,0.932,0.928,0,Tcm,SERF2
0,0.38231605937496665,-0.5083393776796876,0.622,0.744,0,Tcm,TMBIM6
0,0.38074234042152777,-0.626048789777097,0.349,0.558,0,Tcm,POMP
0,0.3803357792909712,-0.6614172697281535,0.359,0.555,0,Tcm,ATP6V0B
0,0.3796399384382801,-0.7386336622626195,0.7,0.774,0,Tcm,LDHA
0,0.3795792123117273,-0.6964078411829102,0.385,0.571,0,Tcm,DNAJB6
0,0.3795314789332468,-1.189240368413252,0.24,0.455,0,Tcm,ID2
0,0.37925603194096275,-0.644929423121521,0.493,0.642,0,Tcm,RAP1B
0,0.3791627376680459,-0.5141736412057687,0.574,0.711,0,Tcm,RHOA
0,0.37875382259852863,-2.0151731282213903,0.085,0.316,0,Tcm,HLA-DQB1
0,0.3782217902372126,-0.9428202071372764,0.123,0.36,0,Tcm,DUSP4
0,0.37599610324493166,-1.7570136494176845,0.023,0.267,0,Tcm,TYROBP
0,0.37464975541896034,-0.5809264001106875,0.978,0.946,0,Tcm,HLA-A
0,0.374533558812442,-0.7852222732520218,0.201,0.434,0,Tcm,RAB8B
0,0.3741853531117363,-1.041360862891072,0.015,0.266,0,Tcm,ZEB2
0,0.373526810277866,-0.6753358317768536,0.601,0.74,0,Tcm,TPI1
0,0.3724550050498327,-1.1406766706130715,0.311,0.502,0,Tcm,JAML
0,0.37237852376630487,-0.6602958580526601,0.382,0.594,0,Tcm,IQGAP1
0,0.371760791530917,-0.7217259965719345,0.63,0.748,0,Tcm,ENO1
0,0.37100975146419624,-2.482661589621393,0.494,0.628,0,Tcm,SAT1
0,0.37012636137578864,-1.020864029822538,0.048,0.306,0,Tcm,PTMS
0,0.36691343133602183,-0.5669911857512862,0.934,0.956,0,Tcm,SRGN
0,0.36680790155546367,-1.093984914581783,0.167,0.417,0,Tcm,TNFRSF1B
0,0.366086843968006,-1.0183060694741672,0.127,0.389,0,Tcm,LMNA
0,0.3647733421003272,-2.6641141020191625,0.207,0.437,0,Tcm,HLA-DPB1
0,0.36372982865257264,-0.7603683259831118,0.417,0.619,0,Tcm,BZW1
0,0.3636507514901954,-0.9534003296337268,0.431,0.614,0,Tcm,ANXA2
0,0.3633052890840938,-1.5364858684178582,0.189,0.428,0,Tcm,REL
0,0.3621944388427185,-0.9541874541740063,0.572,0.709,0,Tcm,SEC61B
0,0.36173590174491826,-0.9840253862673678,0.456,0.631,0,Tcm,RAC1
0,0.3605986135483856,-2.5746291302285775,0.145,0.396,0,Tcm,HLA-DPA1
0,0.3586718823027503,-1.2326072796026244,0.187,0.44,0,Tcm,TYMP
0,0.3573564090439219,-0.886638049495853,0.559,0.707,0,Tcm,PRDX1
0,0.3570089522047766,-0.7792295492184949,0.482,0.67,0,Tcm,DYNLL1
0,0.35622715016198664,-1.2677035810744048,0.136,0.406,0,Tcm,TNFRSF18
0,0.355260414923987,-0.8769103677500674,0.9,0.906,0,Tcm,S100A6
0,0.3543224642485937,-1.2858573253707544,0.342,0.567,0,Tcm,ANXA5
0,0.353296201848057,-0.7489618023023588,0.537,0.729,0,Tcm,CLIC1
0,0.35003492389201873,-0.5400630345337709,0.92,0.931,0,Tcm,H3F3A
0,0.3453171699005268,-1.1499587928776278,0.315,0.555,0,Tcm,PKM
0,0.3433986208838774,-1.8627411451568412,0.161,0.442,0,Tcm,NAMPT
0,0.34284088319490263,-1.630728225410019,0.248,0.504,0,Tcm,CST7
0,0.3427782726079827,-0.5764302192237301,0.926,0.936,0,Tcm,MYL6
0,0.3368610759578068,-2.8895268884433847,0.265,0.532,0,Tcm,CD74
0,0.33305623238690374,-0.4983701065177808,1,0.998,0,Tcm,B2M
0,0.33080937617803813,-0.7727243343723549,0.821,0.882,0,Tcm,UBC
0,0.33011760588542305,-1.1336053577560343,0.528,0.735,0,Tcm,LGALS1
0,0.32567784763391744,-3.219921550613824,0.15,0.465,0,Tcm,HLA-DRB1
0,0.32529255679007224,-1.3287475345670685,0.4,0.646,0,Tcm,SQSTM1
0,0.31311100095840505,-1.5603847515523288,0.54,0.749,0,Tcm,S100A4
0,0.3126583463514493,-0.6792828141301825,0.887,0.919,0,Tcm,OAZ1
0,0.30468973483871553,-3.387918689994022,0.643,0.805,0,Tcm,TXN
0,0.28744014030758175,-1.9931272080620688,0.301,0.65,0,Tcm,LGALS3
0,0.2802535002479279,-1.9119746573863932,0.985,0.984,0,Tcm,FTL
0,0.277945971851489,-1.5040446448574099,0.448,0.733,0,Tcm,CD63
5.539384260096886e-308,0.4367049030788465,-0.6991991022292372,0.043,0.168,1.8577986931512938e-303,Tcm,CREG1
8.79930105879001e-307,0.44917169530390166,-0.5825150091070798,0.003,0.104,2.951109589096993e-302,Tcm,TFPI
2.4120971087134838e-306,0.4111221996677398,-0.5631962234439384,0.262,0.429,8.089691283203282e-302,Tcm,HTATIP2
2.401175918276257e-305,0.410594463310487,-0.5384569408756984,0.273,0.442,8.053063794714912e-301,Tcm,LAPTM4A
2.5091703161110867e-305,0.41180243853968407,-0.5114663370952942,0.251,0.42,8.415255406173363e-301,Tcm,COX17
3.9971885829362035e-305,0.4103296745034528,-0.6408151917082261,0.285,0.447,1.340577106945144e-300,Tcm,BNIP3L
6.79837558721509e-305,0.41950674381596265,-0.6140120527453408,0.157,0.315,2.280039204440197e-300,Tcm,HIF1A
1.6282618623155817e-304,0.44528595740305876,-0.35028478721673956,0.013,0.123,5.460864633833998e-300,Tcm,FNDC3B
2.4594720757943064e-304,0.43352170807982027,-0.42583222500238516,0.058,0.192,8.248577447798945e-300,Tcm,PEA15
5.099358215800909e-304,0.41914827373692554,-0.4619435890220147,0.159,0.32,1.7102227584153087e-299,Tcm,LPXN
5.64389098412578e-304,0.44910825547063155,-0.2607512947929739,0.004,0.105,1.892848158256104e-299,Tcm,CRLF2
1.1996187870474511e-303,0.4468238985790123,-0.34131502950468623,0.009,0.116,4.0232814879997416e-299,Tcm,CD274
5.7644208528558474e-303,0.40977513544833166,-0.7275793901543477,0.31,0.463,1.9332714656307943e-298,Tcm,ZFP36L1
7.605570991327606e-303,0.42937578372846297,-0.5171910480725201,0.082,0.224,2.5507563990714528e-298,Tcm,BCL2L11
1.5025980099324193e-301,0.40148257768369205,-0.5495044719757716,0.907,0.934,5.039413205711348e-297,Tcm,H3F3B
8.17611344112731e-301,0.40608312227268123,-0.6649811978038973,0.415,0.565,2.742104925885277e-296,Tcm,HSP90B1
1.7523998170637633e-300,0.4295209908652542,-0.5258690024409076,0.084,0.225,5.87719850646845e-296,Tcm,NQO2
1.5722714824368345e-299,0.5501977271283929,0.28965184005861094,0.189,0.088,5.273084097796656e-295,Tcm,RASA3
1.7248305713986585e-299,0.44136116008769,-0.31692819334191247,0.028,0.146,5.784736770356821e-295,Tcm,GNA12
1.8547296350913886e-299,0.4278531502254262,-0.3927489164626358,0.092,0.24,6.220392250169499e-295,Tcm,PICALM
6.258440332740342e-299,0.4252946537071771,-0.5699435951207281,0.119,0.262,2.098955718794456e-294,Tcm,PTPN22
2.6341367343268715e-298,0.548590337683426,0.3262029064695822,0.178,0.082,8.834367779585461e-294,Tcm,RASGRP2
3.2779576697878048e-298,0.5492302658088875,0.31123807847105683,0.182,0.085,1.099361443293434e-293,Tcm,FCMR
4.514880838078201e-298,0.41065956922980906,-0.7566969843150944,0.316,0.459,1.514200735474667e-293,Tcm,BATF
5.0597456769490495e-298,0.4085725096043367,-0.6789319311637869,0.369,0.506,1.6969375051351722e-293,Tcm,GSTP1
6.892534100685576e-298,0.44998324495573805,-0.539309248927565,0.004,0.104,2.3116180866879285e-293,Tcm,LAYN
4.862896449460051e-297,0.43465556512883996,-0.5619764963119172,0.059,0.189,1.6309182112199118e-292,Tcm,INSIG1
8.014274918350514e-297,0.4484045259112654,-0.9208330713767378,0.008,0.111,2.6878275221163954e-292,Tcm,IL1RN
2.430540273577287e-295,0.41164559288978214,-0.6478785377344796,0.294,0.449,8.151545969523505e-291,Tcm,SDCBP
3.4623606357436663e-295,0.4404621486423973,-0.40908819659448703,0.034,0.154,1.1612065100157107e-290,Tcm,ETV3
3.886716976995047e-295,0.4056389130436164,-0.45917427733178817,0.476,0.613,1.3035271397445988e-290,Tcm,ACTR2
5.485459482823736e-295,0.43985337629992344,-0.6329725512353481,0.038,0.157,1.8397134013494245e-290,Tcm,PPIF
6.2663414442055375e-295,0.4194980428825183,-0.530735991187481,0.174,0.33,2.1016055935576532e-290,Tcm,TUBA1C
6.699185115514181e-295,0.5936302928594427,0.35661331855674305,0.691,0.565,2.2467727040411462e-290,Tcm,MZT2B
8.920386345344631e-295,0.4094366934884387,-0.44311285215020657,0.33,0.5,2.9917191725016827e-290,Tcm,PSMB6
1.0138404258631606e-294,0.4026698178265377,-0.696506250632833,0.884,0.886,3.400218020259868e-290,Tcm,VIM
1.1137124724855037e-294,0.4432168772628675,-0.42547065122825933,0.025,0.138,3.7351688902218826e-290,Tcm,ALCAM
3.632991222185394e-294,0.43671997221579073,-0.41494169503365097,0.05,0.178,1.2184325960965376e-289,Tcm,DDAH2
8.659913837410901e-294,0.42257248878179593,-0.44542649602881346,0.14,0.297,2.9043619027908677e-289,Tcm,FURIN
1.1584171658688345e-293,0.43642891695860697,-0.4016346157195695,0.051,0.18,3.885099490890897e-289,Tcm,GNA15
