CellType	gene_name	log2FoldChange_il23	log2FoldChange_il17	padj_il23	padj_il17	significant_il23	significant_il17	radar_gene	pv50_gene
Teff	NDUFS5	0.225	0.778	0.775	0.44	FALSE	FALSE	FALSE	FALSE
Teff	MACF1	-0.265	-1.038	0.724	0.29	FALSE	FALSE	FALSE	FALSE
Teff	PABPC4	0.119	-0.399	0.932	0.67	FALSE	FALSE	FALSE	FALSE
Teff	HPCAL4	-0.004	-1.033	0.999	0.644	FALSE	FALSE	FALSE	FALSE
Teff	PPIE	0.119	0.599	0.852	0.603	FALSE	FALSE	FALSE	FALSE
Teff	TRIT1	0.502	-0.065	0.503	0.964	FALSE	FALSE	FALSE	FALSE
Teff	CAP1	-0.132	0.68	0.795	0.528	FALSE	FALSE	FALSE	FALSE
Teff	PPT1	-0.201	0.118	0.913	0.926	FALSE	FALSE	FALSE	FALSE
Teff	RLF	-0.33	-0.853	0.583	0.615	FALSE	FALSE	FALSE	FALSE
Teff	ZMPSTE24	0.207	0.402	0.81	0.742	FALSE	FALSE	FALSE	FALSE
Teff	COL9A2	-1.737	-1.751	0.197	0.453	FALSE	FALSE	FALSE	FALSE
Teff	SMAP2	-1.454	-0.025	0.018	0.983	TRUE	FALSE	TRUE	FALSE
Teff	ZFP69B	-0.311	-0.004	0.886	0.998	FALSE	FALSE	FALSE	FALSE
Teff	ZFP69	0.239	-0.392	0.955	0.821	FALSE	FALSE	FALSE	FALSE
Teff	EXO5	0.183	0.47	0.912	0.81	FALSE	FALSE	FALSE	FALSE
Teff	ZNF684	0.515	-1.741	0.555	0.198	FALSE	FALSE	FALSE	FALSE
Teff	RIMS3	0.241	-2.301	0.933	0.204	FALSE	FALSE	FALSE	FALSE
Teff	NFYC-AS1	-0.071	-2.424	0.986	0.269	FALSE	FALSE	FALSE	FALSE
Teff	NFYC	-0.095	0.292	0.94	0.841	FALSE	FALSE	FALSE	FALSE
Teff	CITED4	-0.376	0.309	0.833	0.898	FALSE	FALSE	FALSE	FALSE
Teff	CTPS1	0.083	-0.105	0.968	0.938	FALSE	FALSE	FALSE	FALSE
Teff	SCMH1	0.042	-1.073	0.99	0.446	FALSE	FALSE	FALSE	FALSE
Teff	HIVEP3	-0.61	-3.882	0.719	0.053	FALSE	FALSE	FALSE	FALSE
Teff	FOXJ3	-0.037	-0.345	0.975	0.783	FALSE	FALSE	FALSE	FALSE
Teff	PPCS	0.114	0.94	0.9	0.404	FALSE	FALSE	FALSE	FALSE
Teff	CCDC30	-0.552	-2.121	0.739	0.159	FALSE	FALSE	FALSE	FALSE
Teff	PPIH	0.499	0.697	0.184	0.496	FALSE	FALSE	FALSE	FALSE
Teff	YBX1	-0.051	0.999	0.939	0.257	FALSE	FALSE	FALSE	FALSE
Teff	P3H1	-0.398	0.412	0.66	0.819	FALSE	FALSE	FALSE	FALSE
Teff	C1orf50	0.363	-1.27	0.658	0.315	FALSE	FALSE	FALSE	FALSE
Teff	SVBP	-0.044	1.02	0.985	0.247	FALSE	FALSE	FALSE	FALSE
Teff	ERMAP	-0.183	-2.441	0.933	0.162	FALSE	FALSE	FALSE	FALSE
Teff	ZNF691	-0.261	0.839	0.931	0.598	FALSE	FALSE	FALSE	FALSE
Teff	SLC2A1	-0.782	1.446	0.106	0.312	FALSE	FALSE	FALSE	FALSE
Teff	EBNA1BP2	0.111	1.206	0.931	0.292	FALSE	FALSE	FALSE	FALSE
Teff	ELOVL1	0.022	1.672	0.99	0.12	FALSE	FALSE	FALSE	FALSE
Teff	MED8	0.147	0.991	0.79	0.344	FALSE	FALSE	FALSE	FALSE
Teff	SZT2	0.043	-1.142	0.987	0.4	FALSE	FALSE	FALSE	FALSE
Teff	HYI	0.147	0.528	0.933	0.807	FALSE	FALSE	FALSE	FALSE
Teff	KDM4A	0.077	-2.418	0.964	0.056	FALSE	FALSE	FALSE	FALSE
Teff	KDM4A-AS1	0.401	1.044	0.879	0.557	FALSE	FALSE	FALSE	FALSE
Teff	ST3GAL3	-0.446	-3.09	0.741	0.172	FALSE	FALSE	FALSE	FALSE
Teff	IPO13	0.344	0.453	0.774	0.831	FALSE	FALSE	FALSE	FALSE
Teff	DPH2	0.266	0.153	0.814	0.939	FALSE	FALSE	FALSE	FALSE
Teff	ATP6V0B	-0.142	0.581	0.8	0.628	FALSE	FALSE	FALSE	FALSE
Teff	B4GALT2	-0.076	-0.1	0.987	0.965	FALSE	FALSE	FALSE	FALSE
Teff	DMAP1	-0.176	0.41	0.85	0.773	FALSE	FALSE	FALSE	FALSE
Teff	ERI3	-0.478	-0.211	0.582	0.891	FALSE	FALSE	FALSE	FALSE
Teff	RNF220	0.126	-0.39	0.916	0.793	FALSE	FALSE	FALSE	FALSE
Teff	TMEM53	0.279	-0.744	0.899	0.734	FALSE	FALSE	FALSE	FALSE
Teff	RPS8	-0.045	0.839	0.986	0.43	FALSE	FALSE	FALSE	FALSE
Teff	PLK3	-0.18	1.147	0.916	0.473	FALSE	FALSE	FALSE	FALSE
Teff	BTBD19	-0.17	0.57	0.964	0.774	FALSE	FALSE	FALSE	FALSE
Teff	PTCH2	0.588	-4.185	0.739	0.043	FALSE	TRUE	FALSE	FALSE
Teff	EIF2B3	0.292	-1.224	0.782	0.38	FALSE	FALSE	FALSE	FALSE
Teff	HECTD3	-0.015	-0.109	0.996	0.951	FALSE	FALSE	FALSE	FALSE
Teff	UROD	0.177	1.762	0.842	0.139	FALSE	FALSE	FALSE	FALSE
Teff	MUTYH	0.18	0.913	0.895	0.6	FALSE	FALSE	FALSE	FALSE
Teff	TOE1	0.389	0.451	0.542	0.786	FALSE	FALSE	FALSE	FALSE
Teff	TESK2	0.134	-1.911	0.936	0.219	FALSE	FALSE	FALSE	FALSE
Teff	MMACHC	0.432	-3.519	0.767	0.054	FALSE	FALSE	FALSE	FALSE
Teff	PRDX1	0.252	0.501	0.763	0.676	FALSE	FALSE	FALSE	FALSE
Teff	AKR1A1	-0.032	1.268	0.976	0.195	FALSE	FALSE	FALSE	FALSE
Teff	NASP	-0.066	0.114	0.918	0.908	FALSE	FALSE	FALSE	FALSE
Teff	CCDC17	-0.367	-2.241	0.909	0.231	FALSE	FALSE	FALSE	FALSE
Teff	GPBP1L1	0.304	0.315	0.377	0.827	FALSE	FALSE	FALSE	FALSE
Teff	TMEM69	0.037	-0.458	0.987	0.729	FALSE	FALSE	FALSE	FALSE
Teff	IPP	0.178	-0.171	0.933	0.938	FALSE	FALSE	FALSE	FALSE
Teff	MAST2	-0.932	-1.38	0.409	0.445	FALSE	FALSE	FALSE	FALSE
Teff	PIK3R3	-0.711	-3.522	0.642	0.096	FALSE	FALSE	FALSE	FALSE
Teff	POMGNT1	-0.11	0.26	0.955	0.896	FALSE	FALSE	FALSE	FALSE
Teff	LRRC41	0.047	0.623	0.973	0.716	FALSE	FALSE	FALSE	FALSE
Teff	UQCRH	-0.129	1.007	0.827	0.311	FALSE	FALSE	FALSE	FALSE
Teff	NSUN4	-0.18	0.92	0.906	0.335	FALSE	FALSE	FALSE	FALSE
Teff	MKNK1	-0.243	-1.085	0.728	0.313	FALSE	FALSE	FALSE	FALSE
Teff	MOB3C	0.193	0.434	0.887	0.827	FALSE	FALSE	FALSE	FALSE
Teff	ATPAF1	-0.051	1.109	0.981	0.351	FALSE	FALSE	FALSE	FALSE
Teff	EFCAB14	0.088	0.348	0.888	0.784	FALSE	FALSE	FALSE	FALSE
Teff	CMPK1	0.074	-0.154	0.897	0.89	FALSE	FALSE	FALSE	FALSE
Teff	FOXD2-AS1	0.005	-1.868	0.999	0.32	FALSE	FALSE	FALSE	FALSE
Teff	FOXD2	-0.458	-2.545	0.867	0.183	FALSE	FALSE	FALSE	FALSE
Teff	SPATA6	0.129	-5.468	0.983	0.021	FALSE	TRUE	FALSE	FALSE
Teff	FAF1	-0.422	0.71	0.516	0.591	FALSE	FALSE	FALSE	FALSE
Teff	CDKN2C	0.02	0.446	0.997	0.675	FALSE	FALSE	FALSE	FALSE
Teff	RNF11	0.184	0.925	0.746	0.455	FALSE	FALSE	FALSE	FALSE
Teff	EPS15	-0.122	-0.261	0.887	0.755	FALSE	FALSE	FALSE	FALSE
Teff	OSBPL9	0.239	0.29	0.646	0.793	FALSE	FALSE	FALSE	FALSE
Teff	NRDC	-0.32	0.223	0.473	0.852	FALSE	FALSE	FALSE	FALSE
Teff	TXNDC12	0.046	0.481	0.955	0.657	FALSE	FALSE	FALSE	FALSE
Teff	KTI12	-0.159	0.988	0.897	0.467	FALSE	FALSE	FALSE	FALSE
Teff	BTF3L4	0.158	-0.176	0.854	0.888	FALSE	FALSE	FALSE	FALSE
Teff	ZFYVE9	-0.482	-1.496	0.852	0.482	FALSE	FALSE	FALSE	FALSE
Teff	CC2D1B	0.199	-1.182	0.875	0.332	FALSE	FALSE	FALSE	FALSE
Teff	PRPF38A	0.27	0.646	0.601	0.508	FALSE	FALSE	FALSE	FALSE
Teff	GPX7	-0.077	-0.01	0.98	0.997	FALSE	FALSE	FALSE	FALSE
Teff	COA7	0.128	-1.039	0.955	0.572	FALSE	FALSE	FALSE	FALSE
Teff	ZYG11B	0.099	-1.014	0.933	0.507	FALSE	FALSE	FALSE	FALSE
Teff	ECHDC2	-0.233	-0.78	0.778	0.631	FALSE	FALSE	FALSE	FALSE
Teff	SCP2	-0.073	0.309	0.963	0.825	FALSE	FALSE	FALSE	FALSE
Teff	CPT2	0.306	0.674	0.778	0.686	FALSE	FALSE	FALSE	FALSE
Teff	C1orf123	0.09	0.13	0.938	0.919	FALSE	FALSE	FALSE	FALSE
Teff	MAGOH	0.33	0.503	0.421	0.651	FALSE	FALSE	FALSE	FALSE
Teff	LRP8	-0.187	-0.143	0.933	0.922	FALSE	FALSE	FALSE	FALSE
Teff	NDC1	-0.272	-1.495	0.887	0.237	FALSE	FALSE	FALSE	FALSE
Teff	YIPF1	0.135	-0.037	0.909	0.98	FALSE	FALSE	FALSE	FALSE
Teff	HSPB11	0.236	0.508	0.719	0.633	FALSE	FALSE	FALSE	FALSE
Teff	LRRC42	-0.119	1.231	0.936	0.459	FALSE	FALSE	FALSE	FALSE
Teff	TMEM59	0.064	0.663	0.934	0.49	FALSE	FALSE	FALSE	FALSE
Teff	TCEANC2	-0.187	0.212	0.875	0.894	FALSE	FALSE	FALSE	FALSE
Teff	CYB5RL	-0.223	-4.307	0.955	0.04	FALSE	TRUE	FALSE	FALSE
Teff	MRPL37	-0.014	0.966	0.995	0.493	FALSE	FALSE	FALSE	FALSE
Teff	SSBP3	0.241	0.382	0.796	0.8	FALSE	FALSE	FALSE	FALSE
Teff	TTC4	0.445	-0.804	0.447	0.422	FALSE	FALSE	FALSE	FALSE
Teff	PARS2	-0.056	-0.662	0.992	0.787	FALSE	FALSE	FALSE	FALSE
Teff	TTC22	0.061	-1.538	0.987	0.289	FALSE	FALSE	FALSE	FALSE
Teff	DHCR24	1.029	1.35	0.424	0.489	FALSE	FALSE	FALSE	FALSE
Teff	USP24	0.01	-0.095	0.997	0.939	FALSE	FALSE	FALSE	FALSE
Teff	OMA1	0.308	-0.452	0.756	0.792	FALSE	FALSE	FALSE	FALSE
Teff	MYSM1	0.023	-0.405	0.987	0.749	FALSE	FALSE	FALSE	FALSE
Teff	JUN	-0.492	0.541	0.719	0.754	FALSE	FALSE	FALSE	TRUE
Teff	FGGY	-1.348	-2.636	0.448	0.089	FALSE	FALSE	FALSE	FALSE
Teff	HOOK1	0.564	-2.573	0.821	0.125	FALSE	FALSE	FALSE	FALSE
Teff	NFIA	-0.971	-3.156	0.31	0.04	FALSE	TRUE	FALSE	FALSE
Teff	TM2D1	0.012	0.592	0.994	0.519	FALSE	FALSE	FALSE	FALSE
Teff	PATJ	-0.134	0.649	0.951	0.532	FALSE	FALSE	FALSE	FALSE
Teff	USP1	0.102	-0.5	0.873	0.649	FALSE	FALSE	FALSE	FALSE
Teff	DOCK7	0.662	-2.546	0.471	0.068	FALSE	FALSE	FALSE	FALSE
Teff	ATG4C	0.241	-0.593	0.854	0.736	FALSE	FALSE	FALSE	FALSE
Teff	ALG6	0.144	-0.655	0.925	0.602	FALSE	FALSE	FALSE	FALSE
Teff	ITGB3BP	0.305	-0.535	0.791	0.731	FALSE	FALSE	FALSE	FALSE
Teff	EFCAB7	-0.032	-0.936	0.994	0.628	FALSE	FALSE	FALSE	FALSE
Teff	PGM1	-0.108	0.196	0.93	0.874	FALSE	FALSE	FALSE	FALSE
Teff	JAK1	-0.064	0.716	0.92	0.399	FALSE	FALSE	FALSE	FALSE
Teff	AK4	-0.471	-0.514	0.857	0.803	FALSE	FALSE	FALSE	FALSE
Teff	LEPROT	-0.373	0.094	0.31	0.948	FALSE	FALSE	FALSE	FALSE
Teff	PDE4B	0.028	0.247	0.987	0.818	FALSE	FALSE	FALSE	FALSE
Teff	MIER1	0.172	-0.255	0.525	0.817	FALSE	FALSE	FALSE	FALSE
Teff	SLC35D1	-0.184	-2.644	0.898	0.045	FALSE	TRUE	FALSE	FALSE
Teff	IL23R	1.513	-2.6	0.406	0.081	FALSE	FALSE	FALSE	FALSE
Teff	SERBP1	-0.039	0.331	0.969	0.71	FALSE	FALSE	FALSE	FALSE
Teff	GADD45A	0.081	1.185	0.98	0.392	FALSE	FALSE	FALSE	FALSE
Teff	LRRC40	0.174	-1.067	0.887	0.473	FALSE	FALSE	FALSE	FALSE
Teff	SRSF11	0.027	-0.793	0.987	0.373	FALSE	FALSE	FALSE	FALSE
Teff	ANKRD13C	-0.181	-0.492	0.844	0.708	FALSE	FALSE	FALSE	FALSE
Teff	HHLA3	0.123	1.993	0.969	0.216	FALSE	FALSE	FALSE	FALSE
Teff	ZRANB2	0.314	-0.138	0.335	0.919	FALSE	FALSE	FALSE	FALSE
Teff	LRRIQ3	0.055	-2.111	0.994	0.226	FALSE	FALSE	FALSE	FALSE
Teff	FPGT	0.874	-0.726	0.535	0.66	FALSE	FALSE	FALSE	FALSE
Teff	CRYZ	0.411	-0.947	0.719	0.512	FALSE	FALSE	FALSE	FALSE
Teff	TYW3	-0.24	-0.26	0.68	0.865	FALSE	FALSE	FALSE	FALSE
Teff	ACADM	-0.015	0.889	0.995	0.447	FALSE	FALSE	FALSE	FALSE
Teff	RABGGTB	-0.054	-0.164	0.98	0.889	FALSE	FALSE	FALSE	FALSE
Teff	PIGK	0.041	0.023	0.987	0.987	FALSE	FALSE	FALSE	FALSE
Teff	USP33	0.056	-0.23	0.958	0.854	FALSE	FALSE	FALSE	FALSE
Teff	NEXN	-0.099	-3.752	0.986	0.048	FALSE	TRUE	FALSE	FALSE
Teff	FUBP1	0.707	-0.309	0.018	0.808	TRUE	FALSE	FALSE	FALSE
Teff	DNAJB4	0.998	0.522	0.199	0.757	FALSE	FALSE	FALSE	FALSE
Teff	IFI44L	1.591	-0.549	0.409	0.762	FALSE	FALSE	FALSE	FALSE
Teff	IFI44	0.858	-0.137	0.313	0.926	FALSE	FALSE	FALSE	FALSE
Teff	TTLL7	0.104	-0.358	0.987	0.869	FALSE	FALSE	FALSE	FALSE
Teff	PRKACB	0.318	0.199	0.768	0.898	FALSE	FALSE	FALSE	FALSE
Teff	RPF1	0.431	0.569	0.357	0.616	FALSE	FALSE	FALSE	FALSE
Teff	GNG5	0.179	0.022	0.782	0.987	FALSE	FALSE	FALSE	FALSE
Teff	SPATA1	0.298	-2.474	0.893	0.146	FALSE	FALSE	FALSE	FALSE
Teff	CTBS	-0.374	0.237	0.424	0.837	FALSE	FALSE	FALSE	FALSE
Teff	SSX2IP	0.247	-0.555	0.875	0.723	FALSE	FALSE	FALSE	FALSE
Teff	MCOLN2	-0.396	1.045	0.847	0.495	FALSE	FALSE	FALSE	FALSE
Teff	SYDE2	-0.329	-4.278	0.95	0.079	FALSE	FALSE	FALSE	FALSE
Teff	C1orf52	0.164	0.081	0.866	0.957	FALSE	FALSE	FALSE	FALSE
Teff	BCL10	0.038	-0.687	0.985	0.447	FALSE	FALSE	FALSE	FALSE
Teff	ZNHIT6	-0.033	-0.782	0.989	0.549	FALSE	FALSE	FALSE	FALSE
Teff	ODF2L	-0.377	0.205	0.639	0.844	FALSE	FALSE	FALSE	TRUE
Teff	SH3GLB1	0.195	0.401	0.638	0.664	FALSE	FALSE	FALSE	FALSE
Teff	HS2ST1	-0.182	-0.968	0.887	0.545	FALSE	FALSE	FALSE	FALSE
Teff	LMO4	-0.316	1.102	0.863	0.242	FALSE	FALSE	FALSE	FALSE
Teff	PKN2	-0.074	-1.265	0.96	0.21	FALSE	FALSE	FALSE	FALSE
Teff	GTF2B	0.129	-0.234	0.85	0.854	FALSE	FALSE	FALSE	FALSE
Teff	KYAT3	-0.016	-1.028	0.995	0.378	FALSE	FALSE	FALSE	FALSE
Teff	RBMXL1	0.006	0.062	0.998	0.961	FALSE	FALSE	FALSE	FALSE
Teff	GBP3	0.292	1.119	0.714	0.3	FALSE	FALSE	FALSE	FALSE
Teff	GBP1	0.532	0.61	0.423	0.584	FALSE	FALSE	FALSE	FALSE
Teff	GBP2	-0.115	-0.142	0.906	0.905	FALSE	FALSE	FALSE	FALSE
Teff	GBP4	0.262	-0.4	0.887	0.683	FALSE	FALSE	FALSE	FALSE
Teff	GBP5	0.128	-0.178	0.963	0.898	FALSE	FALSE	FALSE	TRUE
Teff	LRRC8B	-0.103	-0.532	0.964	0.691	FALSE	FALSE	FALSE	FALSE
Teff	LRRC8C	-0.371	-0.641	0.707	0.49	FALSE	FALSE	FALSE	FALSE
Teff	LRRC8D	-0.725	-0.236	0.207	0.89	FALSE	FALSE	FALSE	FALSE
Teff	ZNF326	0.013	-0.061	0.995	0.953	FALSE	FALSE	FALSE	FALSE
Teff	ZNF644	0.011	-0.728	0.997	0.53	FALSE	FALSE	FALSE	FALSE
Teff	CDC7	-0.17	-0.22	0.94	0.897	FALSE	FALSE	FALSE	FALSE
Teff	TGFBR3	-0.001	0.645	0.999	0.479	FALSE	FALSE	FALSE	FALSE
Teff	BTBD8	0.722	-0.966	0.583	0.571	FALSE	FALSE	FALSE	FALSE
Teff	GLMN	0.19	-0.466	0.815	0.779	FALSE	FALSE	FALSE	FALSE
Teff	RPAP2	0.005	-0.925	0.998	0.411	FALSE	FALSE	FALSE	FALSE
Teff	GFI1	1.035	-2.985	0.736	0.112	FALSE	FALSE	FALSE	FALSE
Teff	RPL5	-0.165	0.333	0.847	0.751	FALSE	FALSE	FALSE	FALSE
Teff	FAM69A	0.015	-0.475	0.997	0.713	FALSE	FALSE	FALSE	FALSE
Teff	MTF2	-0.095	-0.181	0.914	0.886	FALSE	FALSE	FALSE	FALSE
Teff	TMED5	0.165	-1.029	0.772	0.325	FALSE	FALSE	FALSE	FALSE
Teff	CCDC18	0.193	0.169	0.873	0.911	FALSE	FALSE	FALSE	FALSE
Teff	DR1	-0.133	-0.278	0.762	0.785	FALSE	FALSE	FALSE	FALSE
Teff	FNBP1L	-0.085	0.784	0.981	0.585	FALSE	FALSE	FALSE	FALSE
Teff	BCAR3	0.201	-0.166	0.969	0.939	FALSE	FALSE	FALSE	FALSE
Teff	DNTTIP2	0.3	0.189	0.456	0.879	FALSE	FALSE	FALSE	FALSE
Teff	GCLM	0.613	0.695	0.033	0.427	TRUE	FALSE	FALSE	FALSE
Teff	ABCD3	0.14	-0.528	0.888	0.672	FALSE	FALSE	FALSE	FALSE
Teff	ALG14	-0.114	-1.907	0.969	0.16	FALSE	FALSE	FALSE	FALSE
Teff	RWDD3	0.709	0.161	0.441	0.909	FALSE	FALSE	FALSE	FALSE
Teff	PTBP2	0.242	-0.242	0.79	0.854	FALSE	FALSE	FALSE	FALSE
Teff	DPYD	0.369	-0.494	0.755	0.649	FALSE	FALSE	FALSE	FALSE
Teff	AGL	-0.047	-1.153	0.976	0.427	FALSE	FALSE	FALSE	FALSE
Teff	SLC35A3	0.181	-0.847	0.791	0.586	FALSE	FALSE	FALSE	FALSE
Teff	MFSD14A	0.474	0.301	0.737	0.81	FALSE	FALSE	FALSE	FALSE
Teff	SASS6	-0.132	-1.128	0.932	0.335	FALSE	FALSE	FALSE	FALSE
Teff	TRMT13	0.006	0.136	0.998	0.933	FALSE	FALSE	FALSE	FALSE
Teff	DBT	-0.14	-1.725	0.912	0.192	FALSE	FALSE	FALSE	FALSE
Teff	RTCA	-0.068	-0.043	0.962	0.967	FALSE	FALSE	FALSE	FALSE
Teff	CDC14A	-0.183	0.067	0.906	0.964	FALSE	FALSE	FALSE	FALSE
Teff	EXTL2	-0.866	1.744	0.487	0.203	FALSE	FALSE	FALSE	FALSE
Teff	SLC30A7	0.113	0.165	0.917	0.897	FALSE	FALSE	FALSE	FALSE
Teff	DPH5	-0.242	0.611	0.795	0.597	FALSE	FALSE	FALSE	FALSE
Teff	S1PR1	-0.279	0.768	0.839	0.528	FALSE	FALSE	FALSE	FALSE
Teff	RNPC3	0.041	0.154	0.983	0.881	FALSE	FALSE	FALSE	FALSE
Teff	AMY2B	-0.138	0.897	0.975	0.52	FALSE	FALSE	FALSE	FALSE
Teff	PRMT6	-0.182	0.457	0.947	0.874	FALSE	FALSE	FALSE	FALSE
Teff	VAV3	0.16	-2.351	0.977	0.114	FALSE	FALSE	FALSE	FALSE
Teff	SLC25A24	0.109	0.156	0.943	0.886	FALSE	FALSE	FALSE	FALSE
Teff	FAM102B	0.338	0.01	0.724	0.993	FALSE	FALSE	FALSE	FALSE
Teff	HENMT1	-0.118	1.662	0.947	0.155	FALSE	FALSE	FALSE	FALSE
Teff	PRPF38B	-0.038	0.32	0.969	0.762	FALSE	FALSE	FALSE	FALSE
Teff	STXBP3	0.036	-0.454	0.969	0.708	FALSE	FALSE	FALSE	FALSE
Teff	GPSM2	0.596	-0.596	0.461	0.696	FALSE	FALSE	FALSE	FALSE
Teff	CLCC1	0.503	1.116	0.378	0.489	FALSE	FALSE	FALSE	FALSE
Teff	WDR47	0.063	-0.129	0.97	0.948	FALSE	FALSE	FALSE	FALSE
Teff	TAF13	0.132	-0.482	0.942	0.706	FALSE	FALSE	FALSE	FALSE
Teff	TMEM167B	0.004	-0.214	0.998	0.868	FALSE	FALSE	FALSE	FALSE
Teff	KIAA1324	-0.282	0.795	0.877	0.501	FALSE	FALSE	FALSE	FALSE
Teff	SARS	0.423	1.376	0.186	0.153	FALSE	FALSE	FALSE	FALSE
Teff	PSMA5	0.188	0.999	0.778	0.338	FALSE	FALSE	FALSE	FALSE
Teff	ATXN7L2	0.103	-2.862	0.981	0.122	FALSE	FALSE	FALSE	FALSE
Teff	CYB561D1	0.277	0.473	0.812	0.794	FALSE	FALSE	FALSE	FALSE
Teff	GNAI3	0.07	0.187	0.938	0.865	FALSE	FALSE	FALSE	FALSE
Teff	AMPD2	0.126	0.404	0.933	0.807	FALSE	FALSE	FALSE	FALSE
Teff	GSTM4	0.194	0.669	0.964	0.758	FALSE	FALSE	FALSE	FALSE
Teff	GSTM3	0.151	-0.56	0.955	0.731	FALSE	FALSE	FALSE	FALSE
Teff	CSF1	-0.29	0.391	0.933	0.851	FALSE	FALSE	FALSE	FALSE
Teff	AHCYL1	-0.164	0.171	0.784	0.873	FALSE	FALSE	FALSE	FALSE
Teff	STRIP1	0.188	-0.303	0.853	0.837	FALSE	FALSE	FALSE	FALSE
Teff	KCNC4	-0.344	-3.338	0.767	0.045	FALSE	TRUE	FALSE	FALSE
Teff	RBM15	-0.216	0.634	0.821	0.654	FALSE	FALSE	FALSE	FALSE
Teff	SLC16A4	-0.051	-2.134	0.989	0.2	FALSE	FALSE	FALSE	FALSE
Teff	LAMTOR5	-0.089	0.575	0.903	0.582	FALSE	FALSE	FALSE	FALSE
Teff	KCNA3	-0.079	-0.754	0.986	0.612	FALSE	FALSE	FALSE	FALSE
Teff	CD53	0.002	0.342	0.999	0.808	FALSE	FALSE	FALSE	FALSE
Teff	LRIF1	0.445	-0.364	0.537	0.756	FALSE	FALSE	FALSE	FALSE
Teff	DRAM2	-0.135	-0.426	0.897	0.593	FALSE	FALSE	FALSE	FALSE
Teff	CEPT1	0.541	-0.621	0.226	0.567	FALSE	FALSE	FALSE	FALSE
Teff	DENND2D	-0.04	0.009	0.986	0.994	FALSE	FALSE	FALSE	FALSE
Teff	WDR77	0.506	0.303	0.395	0.846	FALSE	FALSE	FALSE	FALSE
Teff	C1orf162	0.282	0.742	0.791	0.468	FALSE	FALSE	FALSE	FALSE
Teff	RAP1A	0.01	-0.113	0.997	0.925	FALSE	FALSE	FALSE	FALSE
Teff	DDX20	-0.072	-0.14	0.963	0.917	FALSE	FALSE	FALSE	FALSE
Teff	CTTNBP2NL	0.417	0.287	0.772	0.84	FALSE	FALSE	FALSE	FALSE
Teff	WNT2B	-0.181	-3.254	0.957	0.052	FALSE	FALSE	FALSE	FALSE
Teff	ST7L	-0.183	0.171	0.893	0.884	FALSE	FALSE	FALSE	FALSE
Teff	CAPZA1	0.182	-0.418	0.775	0.766	FALSE	FALSE	FALSE	FALSE
Teff	MOV10	0.206	0.241	0.893	0.874	FALSE	FALSE	FALSE	FALSE
Teff	RHOC	0.201	0.741	0.887	0.49	FALSE	FALSE	FALSE	FALSE
Teff	SLC16A1	-0.481	-0.094	0.391	0.934	FALSE	FALSE	FALSE	FALSE
Teff	SLC16A1-AS1	-0.288	-1.194	0.714	0.432	FALSE	FALSE	FALSE	FALSE
Teff	LRIG2	-0.29	-2.066	0.736	0.087	FALSE	FALSE	FALSE	FALSE
Teff	MAGI3	-0.242	-1.937	0.923	0.238	FALSE	FALSE	FALSE	FALSE
Teff	PHTF1	-0.411	-0.248	0.519	0.766	FALSE	FALSE	FALSE	FALSE
Teff	RSBN1	-0.264	-0.071	0.744	0.951	FALSE	FALSE	FALSE	FALSE
Teff	PTPN22	0.271	0.21	0.784	0.888	FALSE	FALSE	FALSE	FALSE
Teff	AP4B1-AS1	0.782	-1.821	0.749	0.168	FALSE	FALSE	FALSE	FALSE
Teff	AP4B1	0.523	0.591	0.44	0.615	FALSE	FALSE	FALSE	FALSE
Teff	DCLRE1B	-0.495	-0.299	0.812	0.888	FALSE	FALSE	FALSE	FALSE
Teff	HIPK1	0.246	-0.557	0.652	0.629	FALSE	FALSE	FALSE	FALSE
Teff	TRIM33	-0.045	-0.022	0.969	0.986	FALSE	FALSE	FALSE	FALSE
Teff	BCAS2	0.379	0.585	0.213	0.597	FALSE	FALSE	FALSE	FALSE
Teff	DENND2C	0.501	0.999	0.819	0.634	FALSE	FALSE	FALSE	FALSE
Teff	NRAS	0.218	0.813	0.754	0.601	FALSE	FALSE	FALSE	FALSE
Teff	CSDE1	-0.027	0.456	0.981	0.697	FALSE	FALSE	FALSE	FALSE
Teff	SIKE1	0.028	-0.566	0.986	0.596	FALSE	FALSE	FALSE	FALSE
Teff	TSPAN2	0.557	-0.017	0.669	0.989	FALSE	FALSE	FALSE	FALSE
Teff	VANGL1	-0.463	-1.58	0.799	0.31	FALSE	FALSE	FALSE	FALSE
Teff	ATP1A1	0.055	0.549	0.971	0.6	FALSE	FALSE	FALSE	FALSE
Teff	CD58	0.172	-0.544	0.85	0.635	FALSE	FALSE	FALSE	FALSE
Teff	CD2	0.391	0.478	0.544	0.667	FALSE	FALSE	FALSE	TRUE
Teff	CD101	0.848	0.304	0.85	0.85	FALSE	FALSE	FALSE	FALSE
Teff	TTF2	-0.467	-0.031	0.274	0.982	FALSE	FALSE	FALSE	FALSE
Teff	MAN1A2	-0.07	0.138	0.955	0.918	FALSE	FALSE	FALSE	FALSE
Teff	GDAP2	-0.18	1.314	0.863	0.334	FALSE	FALSE	FALSE	FALSE
Teff	WDR3	0.116	0.264	0.933	0.833	FALSE	FALSE	FALSE	FALSE
Teff	WARS2	-0.415	0.19	0.709	0.922	FALSE	FALSE	FALSE	FALSE
